Dataset	Clipped	1																														
Well Number	Reporter	Rn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
360	Sample.360		0.380589738	0.002930517	-0.062260328	0.079588765	0.198071807	0.161977683	-0.310780336	0.178082437	-0.011033491	0.241635866	0.359311252	0.14686622	0.429947366	0.703266116	1.448356229	2.837146824	4.266860188	6.625275845	8.174202125	9.292427745	9.987575442	10.44511874	10.98724338	11.00896128	11.80972443	11.18209594	11.11595115	11.55017295	11.15431757	11.14594385
361	Sample.361		0.11419372	0.160432407	-0.044106411	0.196873435	-0.079835588	-0.108292491	0.149532281	0.125340991	0.222554361	0.173772404	0.062884846	0.253403814	0.623644086	0.585653138	1.546643673	2.780261722	4.297177015	6.440905458	8.111119808	9.669942159	10.39303656	10.79453464	11.01530747	11.01292462	11.46224881	11.42807537	11.19542674	11.50375656	11.49727708	10.99455785
362	Sample.362		0.344078716	0.023163697	0.014440148	0.200484222	-0.052011551	0.090719036	0.309642751	0.355499374	-0.315787886	-0.228285107	0.254235565	0.327931574	0.69089719	0.85949084	1.733017339	3.056866865	4.54532095	5.969831553	7.92660339	9.667739937	10.26911355	10.99859247	11.11808599	11.35818218	10.88776284	11.33992326	11.01145498	11.10743627	11.51668257	10.97165549
363	Sample.363		-0.324157818	0.12201023	-0.048180337	0.058575011	0.121968708	0.15311266	-0.325166305	0.011646855	0.038563706	0.161879552	-0.346524392	0.296657966	0.695544297	0.816708516	1.634155136	2.601012418	4.64792592	6.341415891	7.714587771	9.713491872	10.54642361	10.72415746	10.68655818	11.03631417	11.26801027	11.28554776	11.45157284	11.70610971	11.10136222	11.31811483
364	Sample.364		0.279210472	0.126747277	0.018684643	0.055757679	-0.26483789	-0.261585226	-0.199542152	0.409864071	0.328361149	0.064167092	-0.012619806	-0.067381575	0.375285214	1.180248055	1.74042927	2.851700231	4.370772202	5.951691657	7.875334514	9.62433993	10.13626893	10.77397065	10.87132263	11.16278482	11.27496819	11.54807441	11.56317407	11.19354792	11.26244583	11.49792452
365	Sample.365		-0.020054238	0.305263433	0.074348601	-0.103727657	0.05569629	0.148621843	0.315762801	0.226759162	0.214386745	0.067321356	-0.088874063	0.294371017	0.469794311	0.773551355	1.690932772	2.927795375	4.179343273	6.511702429	8.272956382	9.523575081	10.33975163	10.28359366	11.25172411	11.05295	11.21331614	11.15408321	11.65356102	11.2662272	10.98654635	11.25443514
366	Sample.366		-0.000652056	0.137670896	0.392435399	-0.073179375	-0.271963737	-0.161987448	-0.009575797	0.505674331	-0.063079842	0.158401427	0.100041813	0.265126355	0.89810473	0.914582686	1.775227978	3.187755937	4.614897296	6.466079574	8.234939511	9.544136928	10.66240051	10.72464725	10.71948736	11.22333826	11.39562968	10.91835318	11.49263831	11.58340975	11.57316342	11.11045106
367	Sample.367		0.052723073	-0.087503094	0.215582651	0.060893234	-0.048077205	0.264335799	0.029853121	-0.033285442	0.29411156	0.303945972	0.336961627	0.203846173	0.521811158	1.030011984	1.600520134	2.839892239	4.47241411	6.286193396	8.326866762	9.302028505	10.2309339	10.96493065	11.03785847	10.87754454	10.9618516	11.34295917	11.33289395	10.98738052	10.99944882	11.36717934
368	Sample.368		0.289552957	-0.081274957	0.238918706	-0.220320712	-0.050137125	-0.081886322	-0.199549207	-0.033197835	0.198573064	0.024018668	0.396826624	0.344399068	0.592779751	1.143674843	1.649326016	2.886021323	4.58629964	6.554733241	8.14532004	9.426971299	10.13478242	10.79009591	10.92409842	11.18885167	11.15079433	11.12619438	11.25274263	11.11577313	11.47634196	11.08989737
369	Sample.369		-0.264294664	-0.003337931	-0.002249602	0.0595851	0.10196549	-0.296165147	-0.211951406	-0.097058581	0.130837444	-0.063890607	0.163752419	0.343705705	0.336689042	0.693604154	1.749435069	2.480089041	4.561520607	6.525643561	8.192159923	9.665225359	10.15098824	10.63641759	10.56063026	11.35262466	11.17247389	11.23998472	11.14618446	11.0143486	11.17086409	11.3508537
370	Sample.370		-0.175108817	-0.063900965	-0.143245143	0.448330843	0.209462097	0.110671936	-0.186274633	-0.244118524	0.157004	0.141522922	0.130582848	0.04964555	0.642440218	1.205779329	1.658297462	2.595132979	4.504813527	6.346745735	7.978027602	9.132695155	10.03393872	10.78651166	10.73327946	11.40320966	11.36809665	11.028666	11.35834746	11.65253908	11.43687246	11.14522968
371	Sample.371		-0.136807408	0.072077512	-0.045463993	-0.217073328	0.005816925	0.127076076	0.264157553	0.169158723	0.185601417	0.076708834	-0.158493688	0.434865549	0.085837961	0.981132441	1.459453861	2.437489438	4.386362871	6.136796211	8.090203034	9.345979222	9.664168624	10.7253273	10.80457464	11.09703436	11.28152303	11.17345104	11.2076792	11.30193056	11.46010346	11.53091536
372	Sample.372		-0.061165014	-0.182755235	0.23049801	0.139081315	0.028027884	0.010418288	0.093707242	-0.195613652	0.197221034	-0.016353335	0.235465981	-0.088386515	0.317902828	0.988196613	1.557405677	3.104887179	4.534734474	6.271037315	7.819693189	9.347947355	10.44251361	10.61317014	10.8059062	11.31071773	11.02930954	11.7907199	11.36504801	11.00116963	11.32700578	11.23130595
373	Sample.373		-0.270810845	0.048434685	0.155191686	0.138487886	-0.023740223	-0.057355568	0.027443566	0.251671977	0.041733129	0.01594192	-0.04017418	0.268478111	0.284041365	1.002961247	1.377139563	3.26111045	4.238303994	6.17328223	7.875773122	9.661088273	10.32004089	10.74443859	10.77078541	11.21777578	11.46477495	11.1365977	11.16262743	11.48401617	11.26748025	11.51892477
374	Sample.374		-0.001277543	0.521063977	0.088693022	-0.119054205	-0.064950859	0.442930995	-0.063447518	-0.172455573	0.220992089	0.174591398	-0.076152043	0.236858933	0.699487354	1.00906344	2.041684478	2.875122489	4.041243623	6.546822968	7.939512142	9.280865113	10.04246783	10.99842147	10.67451732	11.31140595	11.26717119	11.4280863	11.01284849	11.38172271	11.52522619	11.42152455
375	Sample.375		0.212302546	0.092339494	-0.069706345	0.262175745	0.071617803	-0.189815923	0.003170076	-0.046477631	-0.311372605	-0.120995234	-0.044420502	-0.037476017	0.705547604	0.876610745	1.511427761	2.855198541	4.443671606	6.609560182	8.238112819	9.563262258	10.00912772	10.74397308	10.91723794	10.99370665	11.28812512	11.37512792	11.28638205	11.2109042	11.12244822	11.26920324
376	Sample.376		0.17354558	0.354376875	-0.093872731	-0.368487674	-0.247756393	-0.10968256	0.193824622	-0.115495586	-0.00282815	0.303519002	0.087609102	0.312311825	0.398254259	0.87662236	1.584423543	2.632744944	4.529164651	6.289413214	8.01581193	9.294260728	10.42294765	10.91668208	11.14386083	11.5421255	11.10838172	11.56099321	11.0092812	11.11291926	11.62151829	11.21726519
377	Sample.377		0.063377197	-0.157456822	0.097555215	0.09177831	-0.116031798	0.049791951	0.039967111	-0.12644165	0.135895128	0.202501442	0.047840467	0.40142001	0.854566209	0.944902094	1.761353266	2.866207428	4.807515176	6.278495177	8.525633476	9.317012538	10.12009959	10.51912605	10.78490129	10.72226825	10.93691844	11.2213449	11.06642128	11.29066162	11.46950544	11.12300678
378	Sample.378		0.181980627	-0.094820986	0.000381491	0.340618705	0.235775829	-0.169887657	-0.139627143	0.492303394	-0.033133372	0.006171724	-0.020046328	0.208805865	0.419814046	1.063514627	1.854134033	2.319005644	4.356589966	6.474859047	8.488427058	9.271522675	10.07517927	10.71418587	11.31316026	10.99491469	11.26504916	11.46876906	10.99987159	11.20136338	11.18915333	11.22036771
379	Sample.379		-0.257130851	-0.03258062	-0.054702442	0.140008963	0.090441718	0.096160032	0.307189422	-0.041373071	0.21419115	0.029658186	0.193549548	0.167248617	0.410620573	0.933452225	1.584349522	3.093795698	4.33145711	6.552676251	7.819681406	9.102047938	9.998991496	10.37104835	11.0275242	11.28903903	11.18662636	11.32169646	11.38949802	11.28846427	11.48209388	11.50847032
380	Sample.380		-0.305549783	-0.025565616	-0.165761019	0.201035247	-0.177799827	-0.0123836	0.354003181	0.119803283	0.172408258	0.391661646	0.000227107	0.151955344	0.34375744	0.840541205	1.413345545	2.95173569	4.714452304	6.266735777	8.419918858	9.030581584	9.707359271	10.88077493	11.0298366	11.13648989	11.22107826	11.33447858	11.05537373	11.47827116	11.07679065	11.54673322
381	Sample.381		0.078763841	0.101143354	0.055883497	0.129482601	0.154465104	0.078370495	-0.162083941	0.034500376	0.086862379	0.247789797	0.355651327	0.405973438	0.492654762	0.859521704	1.723096116	2.888106656	4.914065716	6.366116202	8.296622641	9.362191084	10.25514276	10.61441792	10.73219469	10.97134899	11.39021267	11.46691372	11.23636196	11.23577211	10.91795696	11.07298904
382	Sample.382		-0.12949422	0.150089852	0.200940072	0.007799242	-0.046209854	-0.021390916	0.049035946	0.2308241	-0.128804832	-0.087447569	0.309377656	0.324385785	0.56765475	0.94257702	1.90856639	2.990395641	4.735067399	6.271413884	8.148293815	9.162581561	10.36009454	10.6847155	10.87004035	10.97420105	11.32062716	11.53567013	11.36709335	11.53528634	11.21039355	11.23938795
383	Sample.383		-0.038480202	-0.066263273	0.115749535	0.090458029	0.038108705	-0.05207916	-0.245123507	-0.058855914	-0.129980938	-0.149836511	-0.153442226	0.229958014	0.499832596	0.298591886	1.056715904	2.899180201	4.829084605	6.126229944	7.740014911	9.498823471	10.06880827	10.6471169	10.70984764	10.68757523	11.42222956	11.4138932	11.40664475	11.23752363	11.50267813	11.4229454
384	Sample.384		0.13287651	-0.178512079	-0.016278214	-0.094908481	0.096559272	-0.142647658	0.183767419	-0.016628195	-0.003325503	0.138180602	0.289197605	-0.022192056	0.453269015	0.94380061	1.665749805	2.823448434	4.479581301	6.342109164	7.963027538	9.438267626	10.18164645	10.77710024	11.11357059	11.33015834	11.3115818	11.10186444	11.4656259	11.23060284	11.34549087	11.06035323
